economy,year,ag_prd_crel_mt
ita,1979,17621700
ita,1980,17995200
ita,1981,18457268
ita,1982,18337400
ita,1983,18081100
ita,1984,19927800
ita,1985,18028600
ita,1986,18697900
ita,1987,18399800
ita,1988,17400000
ita,1989,17132670
ita,1990,17410540
ita,1991,19219130
ita,1992,19890867
ita,1993,19771428
ita,1994,19186472
ita,1995,19679024
ita,1996,20899946
ita,1997,19916519
ita,1998,20731020
ita,1999,21067676
ita,2000,20660952
ita,2001,19933158
ita,2002,21248429
ita,2003,17864361
ita,2004,23283207
ita,2005,21423171
ita,2006,20206559
ita,2007,20350618
ita,2008,21613374
ita,2009,17705746
ita,2010,18502904
ita,2011,19521138
ita,2012,18594126
ita,2013,18214664
ita,2014,19396844
ita,2015,17694873
ita,2016,18219221
ita,2017,16251718
ita,2018,16346847
jam,1961,8433
jam,1962,8941
jam,1963,9530
jam,1964,7315
jam,1965,5995
jam,1966,6379
jam,1967,4384
jam,1968,3713
jam,1969,4587
jam,1970,5011
jam,1971,5584
jam,1972,4479
jam,1973,4140
jam,1974,10132
jam,1975,13846
jam,1976,13077
jam,1977,10553
jam,1978,10273
jam,1979,7309
jam,1980,6782
jam,1981,6374
jam,1982,4630
jam,1983,7040
jam,1984,9044
jam,1985,8153
jam,1986,7030
jam,1987,6226
jam,1988,3793
jam,1989,3431
jam,1990,2381
jam,1991,3466
jam,1992,4334
jam,1993,3564
jam,1994,4081
jam,1995,3899
jam,1996,4067
jam,1997,3150
jam,1998,2228
jam,1999,2164
jam,2000,1781
jam,2001,2116
jam,2002,1765
jam,2003,2057
jam,2004,1611
jam,2005,1929
jam,2006,1895
jam,2007,1738
jam,2008,1997
jam,2009,2509
jam,2010,2626
jam,2011,2968
jam,2012,3121
jam,2013,2996
jam,2014,2512
jam,2015,2365
jam,2016,2354
jam,2017,2540
jam,2018,2177
jpn,1961,20318660
jpn,1962,20635150
jpn,1963,19470310
jpn,1964,19079380
jpn,1965,18925506
jpn,1966,18915600
jpn,1967,21023600
jpn,1968,20998210
jpn,1969,19912510
jpn,1970,17661810
jpn,1971,15205810
jpn,1972,16168610
jpn,1973,16287820
jpn,1974,16511820
jpn,1975,17624830
jpn,1976,15712220
jpn,1977,17495960
jpn,1978,16483170
jpn,1979,15938870
jpn,1980,13191708
jpn,1981,13824230
jpn,1982,14000333
jpn,1983,14059961
jpn,1984,16012384
jpn,1985,15856023
jpn,1986,15805100
jpn,1987,14526600
jpn,1988,13866800
jpn,1989,14317700
jpn,1990,14449107
jpn,1991,13069925
jpn,1992,14285807
jpn,1993,10737390
jpn,1994,15787203
jpn,1995,14121766
jpn,1996,13668044
jpn,1997,13319770
jpn,1998,11933530
jpn,1999,12282680
jpn,2000,12796067
jpn,2001,12254843
jpn,2002,12184519
jpn,2003,10824202
jpn,2004,11993784
jpn,2005,12433769
jpn,2006,11741859
jpn,2007,12024848
jpn,2008,12151091
jpn,2009,11461385
jpn,2010,11366614
jpn,2011,11450492
jpn,2012,11729481
jpn,2013,11786625
jpn,2014,11602968
jpn,2015,11202389
jpn,2016,11045620
jpn,2017,10906573
jpn,2018,10696746
jor,1961,208006
jor,1962,152901
jor,1963,102164
jor,1964,400558
jor,1965,380963
jor,1966,126550
jor,1967,216113
jor,1968,115119
jor,1969,202093
jor,1970,59792
jor,1971,195138
jor,1972,246449
jor,1973,56478
jor,1974,285121
jor,1975,62974
jor,1976,80954
jor,1977,74829
jor,1978,69413
jor,1979,21721
jor,1980,172193
jor,1981,70217
jor,1982,72247
jor,1983,129200
jor,1984,62030
jor,1985,82711
jor,1986,41046
jor,1987,115268
jor,1988,127093
jor,1989,79576
jor,1990,129010
jor,1991,107349
jor,1992,156728
jor,1993,94231
jor,1994,83583
jor,1995,98821
jor,1996,81643
jor,1997,82239
jor,1998,75791
jor,1999,26738
jor,2000,57133
jor,2001,47643
jor,2002,114722
jor,2003,79751
jor,2004,53413
jor,2005,102406
jor,2006,61917
jor,2007,53296
jor,2008,47461
jor,2009,60906
jor,2010,87266
jor,2011,83062
jor,2012,84041
jor,2013,102175
jor,2014,90747
jor,2015,95320
jor,2016,107867
jor,2017,101560
jor,2018,91196
kaz,1992,29649100
kaz,1993,21530700
kaz,1994,16399233
kaz,1995,9476320
kaz,1996,11210020
kaz,1997,12358980
kaz,1998,6380160
kaz,1999,14248300
kaz,2000,11539396
kaz,2001,15865279
kaz,2002,15926090
kaz,2003,14738300
kaz,2004,12337671
kaz,2005,13750260
kaz,2006,16472690
kaz,2007,20082040
kaz,2008,15530034
kaz,2009,20763550
kaz,2010,12115916
kaz,2011,26825598
kaz,2012,12788631
kaz,2013,18157040
kaz,2014,17110959
kaz,2015,18585932
kaz,2016,20410625
kaz,2017,20129018
kaz,2018,20196034
ken,1961,1376218
ken,1962,1520717
ken,1963,1711045
ken,1964,1718408
ken,1965,1794258
ken,1966,1617546
ken,1967,2005760
ken,1968,2330767
ken,1969,2324274
ken,1970,2089966
ken,1971,2007843
ken,1972,2214950
ken,1973,2445860
ken,1974,2541882
ken,1975,2627749
ken,1976,3236349
ken,1977,3177352
ken,1978,2778901
ken,1979,2377734
ken,1980,2231089
ken,1981,2229399
ken,1982,2946815
ken,1983,2713320
ken,1984,1739552
ken,1985,2915624
ken,1986,3385292
ken,1987,2896914
ken,1988,3300425
ken,1989,3160756
ken,1990,2788475
ken,1991,2923992
ken,1992,2997899
ken,1993,2539301
ken,1994,3624079
ken,1995,3229877
ken,1996,2669157
ken,1997,2700368
ken,1998,2927285
ken,1999,2802247
ken,2000,2591351
ken,2001,3369648
ken,2002,3045518
ken,2003,3351497
ken,2004,3199022
ken,2005,3585080
ken,2006,3936250
ken,2007,3613834
ken,2008,2866111
ken,2009,2898884
ken,2010,4347437
ken,2011,4058581
ken,2012,4711585
ken,2013,4536942
ken,2014,4227172
ken,2015,4523102
ken,2016,3893190
ken,2017,4265162
ken,2018,4832214
prk,1961,3583000
prk,1962,3725100
prk,1963,4053500
prk,1964,4212100
prk,1965,3707000
prk,1966,4073300
prk,1967,3787800
prk,1968,3662000
prk,1969,4378400
prk,1970,4364500
prk,1971,4499200
prk,1972,4309500
prk,1973,4816500
prk,1974,5068000
prk,1975,5246700
prk,1976,5490600
prk,1977,5798900
prk,1978,5798200
prk,1979,6006100
prk,1980,5752400
prk,1981,6254900
prk,1982,5329000
prk,1983,5481000
prk,1984,5825000
prk,1985,5841000
prk,1986,6232000
prk,1987,6240000
prk,1988,6252000
prk,1989,6466000
prk,1990,6280305
prk,1991,8823710
prk,1992,8681000
prk,1993,9137000
prk,1994,7215000
prk,1995,3805000
prk,1996,2614000
prk,1997,2886000
prk,1998,4440000
prk,1999,3852000
prk,2000,2942000
prk,2001,3879704
prk,2002,4211000
prk,2003,4393000
prk,2004,4485000
prk,2005,4645400
prk,2006,4675500
prk,2007,3892500
prk,2008,4680528
prk,2009,4437510
prk,2010,4514871
prk,2011,4694508
prk,2012,5195204
prk,2013,5199406
prk,2014,5222275
prk,2015,5488519
prk,2016,4974090
prk,2017,4842539
prk,2018,4211839
kor,1961,6629757
kor,1962,5902917
kor,1963,6377585
kor,1964,7380506
kor,1965,7212458
kor,1966,8041079
kor,1967,7453095
kor,1968,7156833
kor,1969,8375894
kor,1970,8034292
kor,1971,7968165
kor,1972,7979340
kor,1973,8056924
kor,1974,8281408
kor,1975,9044456
kor,1976,9882637
kor,1977,9643628
kor,1978,10541876
kor,1979,10148227
kor,1980,6676479
kor,1981,8530055
kor,1982,8583504
kor,1983,8995642
kor,1984,9269310
kor,1985,8807552
kor,1986,8637576
kor,1987,8467053
kor,1988,9163507
kor,1989,8950058
kor,1990,8434015
kor,1991,7720465
kor,1992,7677307
kor,1993,6814911
kor,1994,7158465
kor,1995,6767246
kor,1996,7505223
kor,1997,7607782
kor,1998,7070638
kor,1999,7395754
kor,2000,7435175
kor,2001,7746435
kor,2002,6990361
kor,2003,6400167
kor,2004,7014673
kor,2005,6721823
kor,2006,6541077
kor,2007,6235335
kor,2008,6752447
kor,2009,6757669
kor,2010,6020702
kor,2011,5825776
kor,2012,5604304
kor,2013,5810451
kor,2014,5852534
kor,2015,5976346
kor,2016,5831148
kor,2017,5486957
kor,2018,5428929
kwt,1968,3
kwt,1969,5
kwt,1970,8
kwt,1971,10
kwt,1972,20
kwt,1973,24
kwt,1974,9
kwt,1975,28
kwt,1976,32
kwt,1977,27
kwt,1978,131
kwt,1979,225
kwt,1980,220
kwt,1981,413
kwt,1982,505
kwt,1983,780
kwt,1984,776
kwt,1985,3109
kwt,1986,3148
kwt,1987,3415
kwt,1988,3687
kwt,1989,2472
kwt,1990,1830
kwt,1991,885
kwt,1992,137
kwt,1993,787
kwt,1994,1235
kwt,1995,1961
kwt,1996,3417
kwt,1997,3616
kwt,1998,6148
kwt,1999,6343
kwt,2000,7996
kwt,2001,9251
kwt,2002,13633
kwt,2003,21809
kwt,2004,9630
kwt,2005,10078
kwt,2006,14576
kwt,2007,23234
kwt,2008,15747
kwt,2009,13651
kwt,2010,20303
kwt,2011,35457
kwt,2012,26862
kwt,2013,33254
kwt,2014,53636
kwt,2015,9312
kwt,2016,5257
kwt,2017,6103
kwt,2018,11216
kgz,1992,1596100
kgz,1993,1537600
kgz,1994,1059790
kgz,1995,911080
kgz,1996,1325419
kgz,1997,1610388
kgz,1998,1607530
kgz,1999,1617630
kgz,2000,1550090
kgz,2001,1794556
kgz,2002,1712217
kgz,2003,1633632
kgz,2004,1708898
kgz,2005,1621549
kgz,2006,1504006
kgz,2007,1417557
kgz,2008,1440359
kgz,2009,1858103
kgz,2010,1510268
kgz,2011,1504683
kgz,2012,1357041
kgz,2013,1728265
kgz,2014,1355798
kgz,2015,1753400
kgz,2016,1763629
kgz,2017,1720954
kgz,2018,1783480
lao,1961,557000
lao,1962,528000
lao,1963,535000
lao,1964,754000
lao,1965,763000
lao,1966,774000
lao,1967,833000
lao,1968,796000
lao,1969,921503
lao,1970,928231
lao,1971,837284
lao,1972,843330
lao,1973,910310
lao,1974,931914
lao,1975,938000
lao,1976,691325
lao,1977,727621
lao,1978,753380
lao,1979,898610
lao,1980,1081495
lao,1981,1187445
lao,1982,1127049
lao,1983,1132450
lao,1984,1355005
lao,1985,1428510
lao,1986,1490981
lao,1987,1242881
lao,1988,1054211
lao,1989,1447954
lao,1990,1558061
lao,1991,1292405
lao,1992,1561060
lao,1993,1298250
lao,1994,1632811
lao,1995,1468204
lao,1996,1491595
lao,1997,1738300
lao,1998,1784400
lao,1999,2198925
lao,2000,2318700
lao,2001,2446569
lao,2002,2540622
lao,2003,2518278
lao,2004,2732500
lao,2005,2940560
lao,2006,3113650
lao,2007,3398240
lao,2008,4077685
lao,2009,4279186
lao,2010,4091515
lao,2011,4161995
lao,2012,4614695
lao,2013,4628645
lao,2014,5414865
lao,2015,5618250
lao,2016,5701160
lao,2017,5232304
lao,2018,4566380
lva,1992,1143400
lva,1993,1230700
lva,1994,896100
lva,1995,689040
lva,1996,960800
lva,1997,1035200
lva,1998,958900
lva,1999,783400
lva,2000,923624
lva,2001,928000
lva,2002,1028500
lva,2003,932400
lva,2004,1059500
lva,2005,1314300
lva,2006,1158700
lva,2007,1535200
lva,2008,1689400
lva,2009,1663100
lva,2010,1435500
lva,2011,1412000
lva,2012,2124500
lva,2013,1948700
lva,2014,2227200
lva,2015,3021500
lva,2016,2703200
lva,2017,2692500
lva,2018,2057200
lbn,1961,96500
lbn,1962,106347
lbn,1963,84700
lbn,1964,89000
lbn,1965,80905
lbn,1966,95968
lbn,1967,91301
lbn,1968,64882
lbn,1969,44228
lbn,1970,54092
lbn,1971,52414
lbn,1972,76416
lbn,1973,65638
lbn,1974,92444
lbn,1975,82700
lbn,1976,55700
lbn,1977,60760
lbn,1978,56600
lbn,1979,48600
lbn,1980,30450
lbn,1981,29575
lbn,1982,30420
lbn,1983,27200
lbn,1984,25831
lbn,1985,34450
lbn,1986,46530
lbn,1987,70482
lbn,1988,73032
lbn,1989,79361
lbn,1990,77358
lbn,1991,83213
lbn,1992,88401
lbn,1993,80905
lbn,1994,79109
lbn,1995,100385
lbn,1996,93796
lbn,1997,89657
lbn,1998,102843
lbn,1999,93000
lbn,2000,122800
lbn,2001,152950
lbn,2002,140144
lbn,2003,145836
lbn,2004,165057
lbn,2005,177240
lbn,2006,189400
lbn,2007,153370
lbn,2008,177000
lbn,2009,146600
lbn,2010,111785
lbn,2011,158638
lbn,2012,188629
lbn,2013,178659
lbn,2014,176626
lbn,2015,175300
lbn,2016,181172
lbn,2017,163621
lbn,2018,170738
lso,1961,226648
lso,1962,223800
lso,1963,223400
lso,1964,222000
lso,1965,216800
lso,1966,223400
lso,1967,217300
lso,1968,212506
lso,1969,211684
lso,1970,182536
lso,1971,197254
lso,1972,104350
lso,1973,150350
lso,1974,264905
lso,1975,154422
lso,1976,119658
lso,1977,251026
lso,1978,288249
lso,1979,228837
lso,1980,194497
lso,1981,171796
lso,1982,125048
lso,1983,123097
lso,1984,131679
lso,1985,167107
lso,1986,132455
lso,1987,146191
lso,1988,233910
lso,1989,199365
lso,1990,242119
lso,1991,67254
lso,1992,93800
lso,1993,153256
lso,1994,222853
lso,1995,81221
lso,1996,257418
lso,1997,206026
lso,1998,171933
lso,1999,173865
lso,2000,149723
lso,2001,254960
lso,2002,149947
lso,2003,116475
lso,2004,109280
lso,2005,111647
lso,2006,118736
lso,2007,72685
lso,2008,74020
lso,2009,75442
lso,2010,173193
lso,2011,103973
lso,2012,101482
lso,2013,107674
lso,2014,108484
lso,2015,82945
lso,2016,25806
lso,2017,216143
lso,2018,124917
lbr,1961,115000
lbr,1962,120000
lbr,1963,125000
lbr,1964,130000
lbr,1965,135000
lbr,1966,141000
lbr,1967,142000
lbr,1968,152000
lbr,1969,163000
lbr,1970,190000
lbr,1971,200000
lbr,1972,210000
lbr,1973,225000
lbr,1974,248000
lbr,1975,229000
lbr,1976,245000
lbr,1977,256000
lbr,1978,244000
lbr,1979,249000
lbr,1980,243000
lbr,1981,269000
lbr,1982,284000
lbr,1983,290000
lbr,1984,298000
lbr,1985,289000
lbr,1986,288000
lbr,1987,297700
lbr,1988,297700
lbr,1989,294090
lbr,1990,180000
lbr,1991,100000
lbr,1992,110000
lbr,1993,65000
lbr,1994,50000
lbr,1995,56200
lbr,1996,94450
lbr,1997,168400
lbr,1998,209400
lbr,1999,196300
lbr,2000,183400
lbr,2001,145000
lbr,2002,110000
lbr,2003,100000
lbr,2004,110000
lbr,2005,154800
lbr,2006,164000
lbr,2007,231800
lbr,2008,295150
lbr,2009,293000
lbr,2010,296090
lbr,2011,290117
lbr,2012,291000
lbr,2013,270000
lbr,2014,237000
lbr,2015,286000
lbr,2016,335180
lbr,2017,247495
lbr,2018,257995
lby,1961,104992
lby,1962,124400
lby,1963,128400
lby,1964,118200
lby,1965,155601
lby,1966,159615
lby,1967,174883
lby,1968,152963
lby,1969,205174
lby,1970,82458
lby,1971,50804
lby,1972,160131
lby,1973,274089
lby,1974,186860
lby,1975,270184
lby,1976,332909
lby,1977,110732
lby,1978,299221
lby,1979,213486
lby,1980,214831
lby,1981,247730
lby,1982,292800
lby,1983,417587
lby,1984,275134
lby,1985,234575
lby,1986,284850
lby,1987,275970
lby,1988,283231
lby,1989,321878
lby,1990,272536
lby,1991,257989
lby,1992,218124
lby,1993,180161
lby,1994,165155
lby,1995,146511
lby,1996,159800
lby,1997,206200
lby,1998,212700
lby,1999,212700
lby,2000,221780
lby,2001,217800
lby,2002,217100
lby,2003,216700
lby,2004,218465
lby,2005,233600
lby,2006,213470
lby,2007,213770
lby,2008,213200
lby,2009,215350
lby,2010,243539
lby,2011,275210
lby,2012,307527
lby,2013,305900
lby,2014,304294
lby,2015,299697
lby,2016,268282
lby,2017,252817
lby,2018,242231
ltu,1992,2206142
ltu,1993,2681042
ltu,1994,2106742
ltu,1995,1915042
ltu,1996,2623642
ltu,1997,2953842
ltu,1998,2725441
ltu,1999,2057892
ltu,2000,2667602
ltu,2001,2356160
ltu,2002,2539100
ltu,2003,2625800
ltu,2004,2859400
ltu,2005,2811100
ltu,2006,1857800
ltu,2007,3017000
ltu,2008,3421900
ltu,2009,3806600
ltu,2010,2796700
ltu,2011,3225900
ltu,2012,4656600
ltu,2013,4474800
ltu,2014,5123200
ltu,2015,6066749
ltu,2016,5120821
ltu,2017,5074188
ltu,2018,3999500
lux,2000,152830
lux,2001,144299
lux,2002,169038
lux,2003,164133
lux,2004,178984
lux,2005,160569
lux,2006,161461
lux,2007,148351
lux,2008,190722
lux,2009,188562
lux,2010,166184
lux,2011,149591
lux,2012,153433
lux,2013,173287
lux,2014,168563
lux,2015,176516
lux,2016,139262
lux,2017,149291
lux,2018,154236
mdg,1961,1584920
mdg,1962,1657700
mdg,1963,1670300
mdg,1964,1784510
mdg,1965,1714600
mdg,1966,1746795
mdg,1967,1855015
mdg,1968,1940490
mdg,1969,1989965
mdg,1970,2056645
mdg,1971,2008805
mdg,1972,2032600
mdg,1973,2021780
mdg,1974,2133205
mdg,1975,2094080
mdg,1976,2178985
mdg,1977,2189893
mdg,1978,2038310
mdg,1979,2162612
mdg,1980,2237803
mdg,1981,2133725
mdg,1982,2084520
mdg,1983,2280960
mdg,1984,2273900
mdg,1985,2319560
mdg,1986,2385058
mdg,1987,2337849
mdg,1988,2307600
mdg,1989,2544675
mdg,1990,2581217
mdg,1991,2497184
mdg,1992,2590967
mdg,1993,2723977
mdg,1994,2517000
mdg,1995,2641974
mdg,1996,2684977
mdg,1997,2741980
mdg,1998,2609984
mdg,1999,2755988
mdg,2000,2660170
mdg,2001,2853015
mdg,2002,2786949
mdg,2003,3127725
mdg,2004,3389544
mdg,2005,3794599
mdg,2006,3904370
mdg,2007,4024722
mdg,2008,4355509
mdg,2009,4975573
mdg,2010,5159721
mdg,2011,4739752
mdg,2012,5009947
mdg,2013,3997774
mdg,2014,4350378
mdg,2015,4057994
mdg,2016,4138479
mdg,2017,3888307
mdg,2018,4252655
mwi,1961,864554
mwi,1962,899751
mwi,1963,780781
mwi,1964,967017
mwi,1965,950943
mwi,1966,1021611
mwi,1967,1342764
mwi,1968,1168730
mwi,1969,1145565
mwi,1970,995286
mwi,1971,1362665
mwi,1972,1451555
mwi,1973,1446611
mwi,1974,1441544
mwi,1975,1177635
mwi,1976,1293919
mwi,1977,1526407
mwi,1978,1542500
mwi,1979,1464500
mwi,1980,1251500
mwi,1981,1307688
mwi,1982,1482700
mwi,1983,1404504
mwi,1984,1457065
mwi,1985,1422875
mwi,1986,1363545
mwi,1987,1255066
mwi,1988,1491655
mwi,1989,1587917
mwi,1990,1413293
mwi,1991,1679752
mwi,1992,688786
mwi,1993,2137147
mwi,1994,1107716
mwi,1995,1773119
mwi,1996,1943377
mwi,1997,1474809
mwi,1998,1904024
mwi,1999,2635519
mwi,2000,2631034
mwi,2001,1865675
mwi,2002,1710577
mwi,2003,2143179
mwi,2004,1717993
mwi,2005,1302379
mwi,2006,2786281
mwi,2007,3440138
mwi,2008,2845840
mwi,2009,3807971
mwi,2010,3610283
mwi,2011,3924971
mwi,2012,3832659
mwi,2013,3892310
mwi,2014,4246674
mwi,2015,3001731
mwi,2016,2531749
mwi,2017,3711454
mwi,2018,2925168
mys,1961,1097075
mys,1962,1133343
mys,1963,1205214
mys,1964,1121782
mys,1965,1265608
mys,1966,1236617
mys,1967,1217718
mys,1968,1448255
mys,1969,1607152
mys,1970,1697623
mys,1971,1829005
mys,1972,1852324
mys,1973,1995463
mys,1974,2118257
mys,1975,2011318
mys,1976,2020500
mys,1977,1916000
mys,1978,1509900
mys,1979,2103000
mys,1980,2052604
mys,1981,2027900
mys,1982,1892604
mys,1983,1754325
mys,1984,1593674
mys,1985,1770367
mys,1986,1744215
mys,1987,1656699
mys,1988,1728239
mys,1989,1777444
mys,1990,1919984
mys,1991,1961354
mys,1992,2048732
mys,1993,2142447
mys,1994,2178788
mys,1995,2170271
mys,1996,2273489
mys,1997,2167615
mys,1998,1994240
mys,1999,2093641
mys,2000,2205800
mys,2001,2161995
mys,2002,2267351
mys,2003,2329000
mys,2004,2336000
mys,2005,2389000
mys,2006,2267000
mys,2007,2407075
mys,2008,2385959
mys,2009,2547439
mys,2010,2512432
mys,2011,2635830
mys,2012,2682983
mys,2013,2690153
mys,2014,1894019
mys,2015,2803864
mys,2016,2804473
mys,2017,2974455
mys,2018,2795349
mdv,1961,159
mdv,1962,210
mdv,1963,262
mdv,1964,313
mdv,1965,364
mdv,1966,426
mdv,1967,279
mdv,1968,174
mdv,1969,83
mdv,1970,240
mdv,1971,70
mdv,1972,25
mdv,1973,767
mdv,1974,822
mdv,1975,2070
mdv,1976,146
mdv,1977,83
mdv,1978,28
mdv,1979,40
mdv,1980,17
mdv,1981,102
mdv,1982,57
mdv,1983,25
mdv,1984,5
mdv,1985,5
mdv,1986,5
mdv,1987,5
mdv,1988,6
mdv,1989,11
mdv,1990,7
mdv,1991,4
mdv,1992,8
mdv,1993,10
mdv,1994,11
mdv,1995,11
mdv,1996,9
mdv,1997,96
mdv,1998,92
mdv,1999,96
mdv,2000,99
mdv,2001,110
mdv,2002,110
mdv,2003,177
mdv,2004,132
mdv,2005,120
mdv,2006,135
mdv,2007,138
mdv,2008,145
mdv,2009,147
mdv,2010,164
mdv,2011,172
mdv,2012,185
mdv,2013,195
mdv,2014,194
mdv,2015,195
mdv,2016,203
mdv,2017,208
mdv,2018,203
mli,1961,1106550
mli,1962,1168200
mli,1963,1058200
mli,1964,947700
mli,1965,991700
mli,1966,1053013
mli,1967,1153900
mli,1968,1013900
mli,1969,1179058
mli,1970,991241
mli,1971,983742
mli,1972,817000
mli,1973,890000
mli,1974,1154000
mli,1975,1306628
mli,1976,1183620
mli,1977,1075000
mli,1978,1212502
mli,1979,1081330
mli,1980,967911
mli,1981,1197000
mli,1982,1281686
mli,1983,1481621
mli,1984,1113368
mli,1985,1724909
mli,1986,1727744
mli,1987,1639653
mli,1988,2196345
mli,1989,2156710
mli,1990,1771419
mli,1991,2414210
mli,1992,1809362
mli,1993,2227998
mli,1994,2457451
mli,1995,2188973
mli,1996,2219312
mli,1997,2137259
mli,1998,2548019
mli,1999,2893716
mli,2000,2310196
mli,2001,2584033
mli,2002,2518354
mli,2003,3409360
mli,2004,2845020
mli,2005,3398743
mli,2006,3693357
mli,2007,3885587
mli,2008,4814996
mli,2009,6057354
mli,2010,5338937
mli,2011,5777865
mli,2012,6555027
mli,2013,6993980
mli,2014,6980878
mli,2015,8055038
mli,2016,8849696
mli,2017,8887176
mli,2018,10159685
mlt,1961,4964
mlt,1962,5080
mlt,1963,5503
mlt,1964,5021
mlt,1965,5025
mlt,1966,4681
mlt,1967,4786
mlt,1968,3666
mlt,1969,3653
mlt,1970,3518
mlt,1971,3963
mlt,1972,4156
mlt,1973,3734
mlt,1974,3549
mlt,1975,4354
mlt,1976,5441
mlt,1977,6135
mlt,1978,5543
mlt,1979,6473
mlt,1980,7690
mlt,1981,8933
mlt,1982,11757
mlt,1983,11554
mlt,1984,9130
mlt,1985,9130
mlt,1986,8930
mlt,1987,8735
mlt,1988,8738
mlt,1989,8515
mlt,1990,8901
mlt,1991,6900
mlt,1992,7200
mlt,1993,7300
mlt,1994,7300
mlt,1995,7400
mlt,1996,7000
mlt,1997,10543
mlt,1998,10700
mlt,1999,10790
mlt,2000,11714
mlt,2001,11800
mlt,2002,12000
mlt,2003,11800
mlt,2004,12252
mlt,2005,12433
mlt,2006,12500
mlt,2007,14200
mlt,2008,16500
mlt,2009,15900
mlt,2010,15169
mlt,2011,14597
mlt,2012,14272
mlt,2013,13974
mlt,2014,13707
mlt,2015,12180
mlt,2016,12758
mlt,2017,14587
mlt,2018,14394
mrt,1961,91000
mrt,1962,93200
mrt,1963,94595
mrt,1964,95000
mrt,1965,104750
mrt,1966,95100
mrt,1967,96530
mrt,1968,99964
mrt,1969,114957
mrt,1970,88630
mrt,1971,55590
mrt,1972,43900
mrt,1973,29800
mrt,1974,55310
mrt,1975,51660
mrt,1976,44890
mrt,1977,29100
mrt,1978,39430
mrt,1979,37700
mrt,1980,47230
mrt,1981,59600
mrt,1982,61620
mrt,1983,47640
mrt,1984,51840
mrt,1985,107850
mrt,1986,126850
mrt,1987,151790
mrt,1988,174256
mrt,1989,183734
mrt,1990,103443
mrt,1991,105125
mrt,1992,106573
mrt,1993,168682
mrt,1994,206868
mrt,1995,221644
mrt,1996,234355
mrt,1997,153762
mrt,1998,189507
mrt,1999,193940
mrt,2000,179687
mrt,2001,124159
mrt,2002,112767
mrt,2003,180350
mrt,2004,115017
mrt,2005,170771
mrt,2006,167333
mrt,2007,182406
mrt,2008,189537
mrt,2009,170503
mrt,2010,278473
mrt,2011,199092
mrt,2012,343848
mrt,2013,311756
mrt,2014,373295
mrt,2015,315069
mrt,2016,331730
mrt,2017,353856
mrt,2018,340110
mus,1961,180
mus,1962,203
mus,1963,147
mus,1964,25
mus,1965,296
mus,1966,457
mus,1967,462
mus,1968,494
mus,1969,1275
mus,1970,1435
mus,1971,1588
mus,1972,1619
mus,1973,1325
mus,1974,2352
mus,1975,1690
mus,1976,2049
mus,1977,1603
mus,1978,1341
mus,1979,1209
mus,1980,891
mus,1981,1208
mus,1982,1385
mus,1983,1340
mus,1984,3540
mus,1985,5025
mus,1986,8145
mus,1987,3905
mus,1988,3807
mus,1989,2415
mus,1990,2284
mus,1991,2130
mus,1992,2000
mus,1993,1816
mus,1994,880
mus,1995,289
mus,1996,438
mus,1997,232
mus,1998,259
mus,1999,201
mus,2000,623
mus,2001,389
mus,2002,295
mus,2003,177
mus,2004,369
mus,2005,475
mus,2006,452
mus,2007,1021
mus,2008,539
mus,2009,273
mus,2010,484
mus,2011,636
mus,2012,1244
mus,2013,1278
mus,2014,1811
mus,2015,1108
mus,2016,767
mus,2017,602
mus,2018,406
mex,1961,8516733
mex,1962,8605792
mex,1963,9539077
mex,1964,11710533
mex,1965,12488283
mex,1966,12987982
mex,1967,13068481
mex,1968,13925652
mex,1969,13843149
mex,1970,15006401
mex,1971,14805568
mex,1972,14394049
mex,1973,14863720
mex,1974,14618927
mex,1975,16625618
mex,1976,16478100
mex,1977,17967775
mex,1978,18897475
